,Total Population,% age 21+,% age 65+,% Race - White,% Race - Black,% Race - American Native,% Race  - Asian,% Race - Pacific Islander,% Race - Other,% Race - Hispanic/Latino,% Male,2021 Median Income,City,State,Region
31132,36497,75.0,15.2,85.9,4.9,1.8,8.0,0.1,7.3,9.4,0.4906978655779927,,oak creek,wisconsin,midwest
31133,302,75.5,13.9,95.7,2.0,2.0,2.6,0.0,2.3,4.0,0.5066225165562914,,oakdale village,wisconsin,midwest
31134,1052,74.4,16.7,98.1,1.0,1.6,1.4,0.1,2.1,2.1,0.5019011406844106,,oakfield village,wisconsin,midwest
31135,18203,73.6,19.4,96.6,1.4,1.2,1.8,0.1,4.2,4.2,0.48316211613470306,,oconomowoc,wisconsin,midwest
31136,566,78.6,22.4,98.4,0.9,1.4,1.4,0.0,3.9,4.8,0.48939929328621906,,oconomowoc lake village,wisconsin,midwest
31137,4609,75.8,20.0,96.3,0.8,4.0,0.7,0.0,2.7,3.1,0.5022781514428293,,oconto,wisconsin,midwest
31138,2957,73.7,19.0,96.0,1.6,3.5,0.9,0.0,2.9,2.3,0.47243828204261074,,oconto falls,wisconsin,midwest
31139,47,76.6,14.9,6.4,2.1,93.6,0.0,0.0,2.1,4.3,0.5957446808510638,,odanah,wisconsin,midwest
31140,188,79.3,20.2,96.3,1.6,3.2,2.7,0.0,0.5,1.1,0.5638297872340425,,ogdensburg village,wisconsin,midwest
31141,188,80.3,18.6,97.9,0.0,0.5,0.5,0.0,1.6,3.7,0.5372340425531915,,ogema,wisconsin,midwest
31142,5094,77.6,21.8,98.0,0.5,1.1,1.2,0.2,2.3,1.7,0.5027483313702394,,okauchee lake,wisconsin,midwest
31143,423,75.7,19.4,96.2,0.5,4.5,1.2,0.0,2.1,1.2,0.5271867612293144,,oliver village,wisconsin,midwest
31144,3652,73.0,16.8,95.4,1.2,2.5,1.5,0.1,5.1,6.0,0.4997261774370208,,omro,wisconsin,midwest
31145,18803,74.6,21.1,89.3,2.5,1.5,9.0,0.1,2.7,2.6,0.4811466255384779,,onalaska,wisconsin,midwest
31146,534,70.2,18.4,95.3,0.2,1.3,2.2,0.0,3.7,5.4,0.5037453183520599,,ontario village,wisconsin,midwest
31147,3056,71.5,19.7,96.7,1.5,0.7,1.5,0.0,3.9,4.4,0.48232984293193715,,oostburg village,wisconsin,midwest
31148,11179,69.7,13.8,95.6,2.7,1.2,2.1,0.1,4.3,4.0,0.4885946864656946,,oregon village,wisconsin,midwest
31149,1473,71.1,14.9,97.1,2.2,1.9,0.3,0.2,5.1,4.0,0.506449422946368,,orfordville village,wisconsin,midwest
31150,2765,77.3,20.5,97.0,1.7,1.5,0.9,0.0,2.2,2.8,0.4752260397830018,,osceola village,wisconsin,midwest
31151,66816,76.2,15.8,87.8,6.7,2.4,5.1,0.2,3.1,4.4,0.5099227729885057,29712,oshkosh,wisconsin,midwest
31152,1811,71.3,18.8,98.7,0.2,1.3,0.4,0.1,2.3,2.2,0.4792932081722805,,osseo,wisconsin,midwest
31153,916,76.2,20.2,91.6,2.0,3.9,0.8,0.1,8.0,8.0,0.49672489082969434,,owen,wisconsin,midwest
31154,537,76.4,20.7,98.0,2.0,1.9,0.2,0.2,4.5,5.4,0.49906890130353815,,oxford village,wisconsin,midwest
31155,83,69.9,7.2,19.3,3.6,85.5,6.0,0.0,4.8,2.4,0.37349397590361444,,paac ciinak,wisconsin,midwest
31156,242,80.2,23.6,97.1,0.4,3.7,1.2,0.0,4.1,4.1,0.5619834710743802,,packwaukee,wisconsin,midwest
31157,2919,74.4,13.5,96.3,1.0,2.1,1.3,0.1,4.9,6.4,0.49229188078108943,,paddock lake village,wisconsin,midwest
31158,1719,75.9,17.9,97.5,1.0,2.2,0.3,0.1,5.9,8.7,0.5142524723676556,,palmyra village,wisconsin,midwest
31159,2074,75.4,17.0,97.7,1.4,2.0,0.6,0.1,2.7,2.7,0.503857280617165,,pardeeville village,wisconsin,midwest
31160,2410,77.1,27.1,93.2,0.9,2.4,1.4,4.4,2.5,2.0,0.4838174273858921,,park falls,wisconsin,midwest
31161,530,76.8,32.1,96.6,1.5,0.4,2.8,0.0,1.7,2.3,0.4509433962264151,,park ridge village,wisconsin,midwest
31162,201,72.1,19.9,93.0,4.0,4.0,0.5,0.0,6.5,9.0,0.472636815920398,,patch grove village,wisconsin,midwest
31163,207,77.3,30.4,98.1,1.9,3.9,1.0,0.5,0.0,0.5,0.5024154589371981,,pella,wisconsin,midwest
31164,188,63.8,22.9,98.9,1.6,1.6,0.0,0.5,1.1,1.1,0.5,,pembine,wisconsin,midwest
31165,123,92.7,35.0,99.2,0.0,0.8,0.0,0.0,1.6,0.0,0.5528455284552846,,pence,wisconsin,midwest
31166,731,82.1,35.2,98.2,0.8,3.7,0.8,0.0,2.3,2.3,0.49247606019151846,,pepin village,wisconsin,midwest
31167,3420,75.1,24.9,97.5,0.6,1.7,1.3,0.1,2.4,2.1,0.4710526315789474,,peshtigo,wisconsin,midwest
31168,15914,75.1,21.5,92.5,1.9,1.0,6.2,0.1,3.1,3.0,0.4885635289682041,,pewaukee,wisconsin,midwest
31169,8238,78.5,20.6,91.9,2.1,1.3,5.6,0.1,4.1,4.8,0.47341587764020393,,pewaukee village,wisconsin,midwest
31170,1533,75.3,24.3,95.0,1.2,2.3,1.2,1.3,2.7,2.8,0.4794520547945205,,phillips,wisconsin,midwest
31171,381,82.2,37.3,97.9,0.5,1.8,0.0,0.0,2.6,2.6,0.4461942257217848,,pigeon falls village,wisconsin,midwest
31172,144,76.4,32.6,97.2,3.5,4.2,0.7,0.0,4.2,2.1,0.5208333333333334,,pine river,wisconsin,midwest
31173,813,74.9,20.8,98.5,0.2,1.5,0.0,0.1,2.0,1.8,0.5006150061500615,,pittsville,wisconsin,midwest
31174,749,77.7,23.9,98.0,0.3,0.8,1.3,0.0,1.9,2.0,0.5060080106809078,,plain village,wisconsin,midwest
31175,924,66.6,15.5,88.4,0.8,1.4,0.5,0.0,23.7,30.7,0.47294372294372294,,plainfield village,wisconsin,midwest
31176,11836,63.4,12.3,94.3,3.1,1.0,2.7,0.1,2.5,3.1,0.5453700574518419,,platteville,wisconsin,midwest
31177,21250,75.9,17.6,91.1,4.3,1.8,3.4,0.2,7.5,9.3,0.4919058823529412,,pleasant prairie village,wisconsin,midwest
31178,13519,74.5,17.3,91.5,2.1,1.5,5.7,0.1,4.3,5.1,0.49145646867371845,,plover village,wisconsin,midwest
31179,596,77.7,27.9,95.8,1.0,1.2,0.8,0.5,4.0,4.9,0.49328859060402686,,plum city village,wisconsin,midwest
31180,8932,75.2,21.4,96.2,1.4,1.4,1.9,0.1,3.2,3.1,0.475705329153605,,plymouth,wisconsin,midwest
31181,565,76.1,17.7,98.8,0.2,0.2,0.9,0.0,0.7,0.7,0.5663716814159292,,polonia,wisconsin,midwest
31182,629,68.0,18.1,97.1,1.4,3.5,1.9,0.0,1.1,0.3,0.49920508744038156,,poplar village,wisconsin,midwest
31183,10581,76.4,16.3,90.1,7.0,2.3,1.6,0.1,4.0,5.8,0.5275493809658822,,portage,wisconsin,midwest
31184,1762,73.0,24.9,94.4,1.6,2.4,2.6,0.1,2.7,2.3,0.47729852440408627,,port edwards village,wisconsin,midwest
31185,12353,75.8,19.4,95.5,3.1,1.3,1.9,0.1,3.1,3.7,0.48757386869586333,,port washington,wisconsin,midwest
31186,156,91.0,37.8,94.9,0.0,5.8,0.6,0.0,3.2,2.6,0.42948717948717946,,port wing,wisconsin,midwest
31187,343,90.4,37.6,97.7,0.3,1.7,0.6,0.3,4.4,0.9,0.5422740524781341,,post lake,wisconsin,midwest
31188,646,80.2,26.5,99.1,0.8,1.1,0.0,0.0,0.8,0.2,0.5232198142414861,,potosi village,wisconsin,midwest
31189,244,73.8,11.9,98.0,0.4,0.8,0.0,0.0,3.3,3.3,0.5204918032786885,,potter village,wisconsin,midwest
31190,1117,76.5,21.4,98.7,1.4,2.1,0.6,0.0,2.1,3.0,0.5031333930170099,,potter lake,wisconsin,midwest
31191,357,75.1,12.9,91.6,1.4,2.8,0.8,0.3,8.7,8.1,0.5322128851540616,,pound village,wisconsin,midwest
31192,1401,78.5,17.3,97.6,0.6,1.9,0.9,0.1,4.3,4.7,0.5060670949321913,,powers lake,wisconsin,midwest
31193,2590,72.9,14.5,97.3,1.4,2.2,0.7,0.0,1.6,2.4,0.5019305019305019,,poynette village,wisconsin,midwest
31194,379,72.8,22.2,96.0,0.8,1.3,0.3,0.5,5.0,4.7,0.48548812664907653,,poy sippi,wisconsin,midwest
31195,5506,78.7,22.6,93.8,4.9,2.1,1.0,0.2,2.0,2.5,0.538140210679259,,prairie du chien,wisconsin,midwest
31196,4420,73.4,18.9,96.7,1.2,1.5,1.0,0.0,5.3,5.2,0.48710407239819004,,prairie du sac village,wisconsin,midwest
31197,494,74.7,21.5,96.0,1.0,4.0,0.4,0.2,3.6,3.4,0.48380566801619435,,prairie farm village,wisconsin,midwest
31198,563,74.4,26.6,97.5,0.5,3.6,0.5,0.0,2.3,2.1,0.46714031971580816,,prentice village,wisconsin,midwest
31199,4333,73.4,15.9,97.1,1.1,2.0,1.0,0.1,3.5,3.7,0.5086545118855297,,prescott,wisconsin,midwest
31200,1267,78.1,24.0,97.1,1.2,2.4,0.5,0.0,3.1,2.6,0.5114443567482242,,princeton,wisconsin,midwest
31201,3870,68.2,14.6,96.0,1.3,4.2,1.1,0.1,2.8,3.6,0.4788113695090439,,pulaski village,wisconsin,midwest
31202,131,77.9,14.5,98.5,0.0,1.5,0.0,0.0,1.5,1.5,0.5877862595419847,,pulcifer,wisconsin,midwest
31203,77816,69.6,13.5,63.4,28.2,2.5,1.3,0.2,17.9,24.2,0.4845276035776704,29097,racine,wisconsin,midwest
31204,273,62.3,15.8,92.7,0.7,15.4,0.7,0.0,2.2,1.5,0.4981684981684982,,radisson village,wisconsin,midwest
31205,1796,72.8,20.2,95.3,1.3,0.9,1.1,0.0,5.1,6.1,0.48552338530066813,,randolph village,wisconsin,midwest
31206,1561,75.9,18.6,96.4,0.4,1.0,1.0,0.1,4.2,4.5,0.4913516976297245,,random lake village,wisconsin,midwest
31207,3926,77.2,18.3,96.3,1.3,2.1,0.9,0.1,5.6,6.2,0.5035659704533877,,raymond village,wisconsin,midwest
31208,376,78.7,26.9,97.9,1.1,1.9,1.1,0.0,2.7,2.4,0.46808510638297873,,readstown village,wisconsin,midwest
31209,2061,87.3,13.1,78.0,16.9,4.4,1.4,0.0,2.7,6.7,0.7418728772440563,,redgranite village,wisconsin,midwest
31210,9984,72.8,18.5,93.1,2.3,2.2,1.0,0.1,6.4,7.2,0.47876602564102566,,reedsburg,wisconsin,midwest
31211,1195,70.3,18.4,95.3,0.4,2.8,0.2,0.0,7.9,9.0,0.5163179916317991,,reedsville village,wisconsin,midwest
31212,763,72.2,16.1,92.8,2.1,1.7,0.5,0.0,10.2,10.7,0.5294888597640891,,reeseville village,wisconsin,midwest
31213,349,75.9,19.5,18.1,1.1,84.8,0.3,0.0,0.6,0.9,0.5501432664756447,,reserve,wisconsin,midwest
31214,258,72.1,16.3,99.2,0.8,2.7,0.0,0.0,1.6,1.2,0.5116279069767442,,rewey village,wisconsin,midwest
31215,8285,76.1,20.0,95.4,1.8,3.7,1.3,0.1,2.5,2.5,0.4815932407966204,,rhinelander,wisconsin,midwest
31216,935,69.9,22.8,96.5,2.0,1.9,2.4,0.6,2.8,4.4,0.5112299465240642,,rib lake village,wisconsin,midwest
31217,6061,75.2,22.9,92.3,1.0,1.2,7.2,0.0,2.2,1.7,0.5015673981191222,,rib mountain,wisconsin,midwest
31218,9040,75.6,23.9,95.6,1.5,2.5,1.8,0.1,3.7,3.7,0.4711283185840708,,rice lake,wisconsin,midwest
31219,11739,76.0,19.7,97.5,0.9,0.8,1.8,0.0,1.8,1.5,0.506346366811483,,richfield village,wisconsin,midwest
31220,5114,74.0,21.8,94.6,2.3,1.9,1.6,0.2,4.9,5.7,0.48513883457176377,,richland center,wisconsin,midwest
31221,258,79.1,22.1,99.6,0.0,1.9,0.0,0.0,0.8,0.8,0.49612403100775193,,ridgeland village,wisconsin,midwest
31222,624,77.4,12.8,94.4,2.7,0.8,0.8,0.0,4.3,5.0,0.5048076923076923,,ridgeway village,wisconsin,midwest
31223,1119,73.6,15.8,97.8,1.3,1.1,0.6,0.0,2.3,1.9,0.49776586237712245,,rio village,wisconsin,midwest
31224,7863,70.0,19.3,91.7,2.9,1.8,1.4,0.2,7.4,8.4,0.4677603967951164,,ripon,wisconsin,midwest
31225,16182,66.6,12.3,94.5,3.3,2.9,2.0,0.2,3.2,4.2,0.4627981708070696,,river falls,wisconsin,midwest
31226,1602,74.5,25.3,85.0,8.3,1.3,8.8,0.0,4.5,4.2,0.49625468164794007,,river hills village,wisconsin,midwest
31227,1919,70.2,10.9,96.1,0.7,0.8,2.9,0.1,3.2,1.7,0.5044293903074518,,roberts village,wisconsin,midwest
31228,3785,77.0,19.2,98.2,1.0,1.4,1.1,0.2,2.8,3.9,0.5096433289299868,,rochester village,wisconsin,midwest
31229,207,70.5,17.9,93.7,3.4,0.5,1.4,0.0,4.8,4.8,0.5410628019323671,,rockdale village,wisconsin,midwest
31230,160,77.5,26.3,96.9,0.6,2.5,0.6,0.0,3.8,2.5,0.58125,,rock falls,wisconsin,midwest
31231,765,66.9,11.6,97.5,1.3,1.6,1.2,0.1,2.2,3.1,0.4915032679738562,,rockland village,wisconsin,midwest
31232,327,72.5,13.5,97.6,0.9,4.3,0.0,0.0,0.9,0.3,0.4954128440366973,,rock springs village,wisconsin,midwest
31233,752,74.9,18.6,99.2,0.5,1.7,0.1,0.0,2.5,2.9,0.4853723404255319,,rome,wisconsin,midwest
31234,1039,73.0,15.9,96.4,1.3,1.2,0.3,0.1,3.5,2.9,0.5024061597690087,,rosendale village,wisconsin,midwest
31235,478,70.9,18.0,98.5,0.2,1.9,0.2,0.0,2.7,2.3,0.4811715481171548,,rosholt village,wisconsin,midwest
31236,5567,75.0,20.1,91.8,1.5,2.1,7.3,0.1,1.9,1.9,0.4871564576971439,,rothschild village,wisconsin,midwest
31237,235,74.5,20.9,98.7,1.7,0.4,0.4,0.0,0.9,0.4,0.5063829787234042,,rubicon,wisconsin,midwest
31238,433,75.1,20.1,96.5,0.2,0.7,0.0,0.0,3.5,4.6,0.5242494226327945,,rudolph village,wisconsin,midwest
31239,489,77.7,16.4,99.4,0.2,0.6,0.0,0.0,0.4,1.8,0.5255623721881391,,st. cloud village,wisconsin,midwest
31240,2208,77.7,27.0,97.4,1.2,2.0,1.2,0.1,2.2,1.9,0.46557971014492755,,st. croix falls,wisconsin,midwest
31241,9161,83.7,21.7,88.8,5.4,2.9,2.7,0.2,9.5,12.5,0.48750136447986026,,st. francis,wisconsin,midwest
31242,487,74.7,23.6,98.4,0.8,1.0,0.8,0.0,2.3,1.4,0.4394250513347023,,st. joseph,wisconsin,midwest
