city,city_brewery_count,state,state_brewery_count,bar,brewpub,closed,contract,large,location,micro,nano,planning,proprietor,regional,taproom,college_town,major_city,national_park_vistors,ski_resort,tech_city,total population,% age 21+,% age 65+,% race - white,% race - black,% race - american native,% race  - asian,% race - pacific islander,% race - other,% race - hispanic/latino,% male,2021 median income,region
beaver island,1,michigan,375,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
davison,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5143.0,75.6,20.5,95.8,3.3,3.6,0.9,0.2,3.0,4.6,0.460431654676259,,midwest
dutton,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
paradise,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
calumet,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
auburn hills,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24360.0,75.1,13.9,66.1,17.9,2.1,15.1,0.2,6.3,7.3,0.489367816091954,,midwest
tawas city,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1834.0,79.7,28.4,96.1,1.9,2.8,1.7,0.0,2.8,2.2,0.4738276990185387,,midwest
armada,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
boyne city,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3816.0,76.9,23.9,97.3,0.9,3.7,1.4,0.3,2.5,1.8,0.4842767295597484,,midwest
beulah,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
reed city,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2490.0,70.4,18.5,96.0,3.1,3.3,0.8,0.1,3.1,2.0,0.4690763052208835,,midwest
wyandotte,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25058.0,78.2,17.6,95.0,3.3,3.0,1.1,0.1,5.3,7.1,0.4930960172400032,,midwest
lapeer,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9023.0,75.8,17.9,89.9,9.2,2.7,1.1,0.1,3.7,4.4,0.5232184417599468,,midwest
milan,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6079.0,72.1,13.9,94.9,4.8,2.7,1.4,0.0,3.8,4.6,0.4803421615397269,,midwest
wayland,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4435.0,69.2,13.3,95.5,2.5,3.9,1.0,0.1,4.4,4.8,0.4859075535512965,,midwest
plainwell,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3788.0,75.0,19.0,96.0,2.4,2.7,1.5,0.0,4.2,3.9,0.4762407602956705,,midwest
bloomfield hills,1,michigan,375,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4460.0,77.0,32.1,87.4,3.8,0.5,9.5,0.0,2.2,2.0,0.4760089686098654,,midwest
gaylord,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4286.0,74.0,21.2,96.7,1.8,3.6,0.7,0.0,2.7,2.5,0.4729351376574895,,midwest
allendale,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,27073.0,53.5,4.9,90.3,5.8,1.7,2.5,0.2,4.7,6.7,0.4525542052967901,,midwest
spring lake,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
grass lake,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
waterford,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
west branch,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2351.0,76.7,25.1,98.0,1.5,2.1,0.9,0.3,2.5,2.8,0.4364100382815823,,midwest
hemlock,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1408.0,72.5,19.4,98.1,0.9,2.4,0.2,0.2,3.7,4.3,0.4694602272727273,,midwest
ionia,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13378.0,83.1,8.4,74.5,23.5,1.7,0.6,0.1,4.7,8.0,0.7465988937060846,,midwest
shelby charter township,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
port austin,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
dewitt,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4776.0,71.9,16.8,95.8,2.9,1.8,1.7,0.1,4.1,4.4,0.4778056951423786,,midwest
alanson,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
copper harbor,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,136.0,88.2,40.4,100.0,0.7,2.9,0.0,0.0,0.7,0.0,0.4705882352941176,,midwest
adrian,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20645.0,69.8,18.0,87.8,7.6,2.9,1.4,0.1,10.9,19.4,0.4749333979171712,,midwest
constantine,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
hazel park,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14983.0,80.4,13.5,84.0,15.7,3.2,2.7,0.1,3.6,4.4,0.5056397250216913,,midwest
cedar springs,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3627.0,67.9,12.3,95.0,3.7,4.1,1.7,0.2,4.5,5.7,0.4846980976013234,,midwest
ironwood,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5045.0,79.7,24.8,96.7,1.5,3.3,1.1,0.3,2.6,2.0,0.5006937561942517,,midwest
cadillac,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,10371.0,73.3,19.4,96.6,2.0,2.8,1.2,0.1,2.9,3.0,0.4755568411917847,,midwest
cheboygan,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4770.0,76.1,22.0,93.2,1.7,10.9,1.0,0.2,2.1,2.1,0.4716981132075472,,midwest
marine city,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4079.0,78.3,19.9,97.9,1.3,2.5,0.7,0.0,2.4,2.1,0.4839421426820299,,midwest
alma,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9488.0,60.4,15.7,89.3,4.4,2.4,1.7,0.3,8.5,13.2,0.4979974704890388,,midwest
watervliet,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1669.0,70.9,18.3,91.7,3.8,5.4,1.4,0.1,8.6,9.3,0.4859197124026363,,midwest
alpena,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10197.0,78.0,23.7,97.6,1.3,2.5,1.1,0.3,2.5,2.1,0.4755320192213396,,midwest
grosse pointe park,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11595.0,73.8,17.2,89.4,8.5,1.3,3.7,0.1,3.7,3.4,0.4889176369124622,,midwest
novi,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66243.0,73.3,15.4,63.6,8.6,1.2,28.3,0.1,4.4,4.1,0.484956901106532,57737.0,midwest
brohman,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
kingsford,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5139.0,77.7,24.5,97.6,1.4,2.5,1.3,0.1,2.3,1.8,0.4806382564701303,,midwest
dorr,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3520.0,70.2,9.5,97.5,1.5,2.1,0.6,0.0,3.2,3.4,0.5008522727272727,,midwest
hart,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2053.0,72.9,21.4,83.8,1.3,4.3,0.4,0.0,21.8,28.8,0.4836824159766196,,midwest
mackinaw city,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
clawson,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11389.0,82.6,17.8,94.7,2.5,2.2,3.4,0.2,3.4,3.1,0.5008341382035297,,midwest
lawton,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
belding,1,michigan,375,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5938.0,72.2,15.6,95.7,1.9,2.5,0.9,0.1,4.8,5.9,0.4984843381609969,,midwest
allen park,1,michigan,375,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,28638.0,76.7,18.0,90.3,5.2,2.7,1.9,0.1,9.3,12.2,0.4872197779174523,,midwest
suttons bay,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
hillsdale,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8036.0,66.5,16.1,97.2,1.8,2.5,1.5,0.1,2.8,3.0,0.4794673967147835,,midwest
morley,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
cedarville,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
buchanan,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4300.0,74.0,16.9,90.5,8.0,4.7,0.9,0.1,5.3,4.9,0.4809302325581395,,midwest
lake ann,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
dexter,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4500.0,70.3,17.2,95.2,1.6,1.5,4.5,0.2,4.8,4.8,0.4684444444444444,,midwest
caledonia,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
munising,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1986.0,79.5,27.1,94.3,0.7,8.8,0.6,0.2,1.6,1.5,0.486404833836858,,midwest
dimondale,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
wixom,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17193.0,78.2,11.7,74.6,16.7,1.7,8.3,0.1,4.7,4.8,0.5000872448089339,,midwest
new hudson,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
ada,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
fife lake,1,michigan,375,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
frankenmuth,1,michigan,375,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4987.0,80.1,33.1,96.4,1.5,1.5,1.6,0.0,2.4,3.0,0.4557850411068779,,midwest
clare,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3254.0,71.9,20.1,96.5,2.1,3.6,1.0,0.0,2.6,2.4,0.4615857406269207,,midwest
lincoln park,1,michigan,375,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40245.0,71.9,12.9,75.5,12.1,3.5,1.0,0.2,20.4,25.8,0.499366380916884,,midwest
saint louis,28,missouri,142,0,9,3,1,1,0,7,0,1,1,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
kansas city,22,missouri,142,0,7,1,0,0,0,12,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,508090.0,73.9,13.4,63.4,28.8,2.9,4.1,0.5,9.8,12.0,0.487661634749749,35837.0,midwest
springfield,20,missouri,142,0,4,0,1,1,0,14,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,169176.0,75.3,16.4,89.4,7.1,4.1,3.2,0.4,4.9,5.9,0.4869307703220314,26107.0,midwest
lees summit,6,missouri,142,0,2,0,0,0,0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
o fallon,5,missouri,142,0,2,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
liberty,5,missouri,142,0,3,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,30167.0,71.0,15.6,91.9,6.3,3.3,2.1,0.3,4.6,5.6,0.4904697185666457,,midwest
north kansas city,3,missouri,142,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4467.0,84.0,20.5,78.3,15.0,2.9,3.4,1.3,7.7,10.1,0.4786209984329527,,midwest
independence,3,missouri,142,0,0,1,0,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,123011.0,74.2,18.6,82.5,11.5,4.3,1.9,1.1,9.9,12.2,0.4825909877978392,31097.0,midwest
west plains,2,missouri,142,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12184.0,72.1,21.0,95.8,1.8,4.4,1.4,0.2,2.6,3.0,0.4688115561391989,,midwest
sainte genevieve,2,missouri,142,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
maplewood,2,missouri,142,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,8269.0,80.1,10.8,81.5,16.0,2.3,4.5,0.2,4.3,4.2,0.497520861047285,,midwest
blue springs,2,missouri,142,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58603.0,69.5,14.6,87.5,10.4,3.4,2.6,0.5,5.6,6.7,0.4834564783372865,,midwest
st joseph,2,missouri,142,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
maryland heights,2,missouri,142,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,28284.0,77.8,15.0,64.7,17.5,1.9,17.4,0.1,5.3,4.8,0.48868618300099,,midwest
versailles,2,missouri,142,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2539.0,73.3,21.6,94.8,3.9,3.6,0.7,0.2,3.2,3.5,0.4942890901929894,,midwest
saint robert,1,missouri,142,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
valley park,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6885.0,77.0,17.0,88.0,5.8,2.3,6.7,0.1,4.4,5.2,0.4797385620915033,,midwest
festus,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12706.0,71.0,16.6,95.1,4.8,3.6,1.0,0.2,2.8,2.5,0.4791437116322997,,midwest
stover,1,missouri,142,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1006.0,73.0,22.1,98.1,0.4,4.9,0.4,0.3,4.4,2.8,0.4691848906560636,,midwest
drexel,1,missouri,142,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,968.0,71.8,19.7,97.7,0.9,3.1,0.5,0.0,1.9,2.2,0.4958677685950413,,midwest
cape girardeau,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39540.0,74.3,17.7,80.8,16.7,2.3,3.2,0.1,3.6,3.7,0.474178047546788,,midwest
hannibal,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17108.0,72.1,18.6,90.9,9.3,2.8,1.2,0.2,2.2,2.3,0.4731119943885901,,midwest
grandview,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,26209.0,72.1,13.8,51.7,42.2,3.8,2.5,0.3,11.3,13.2,0.4741882559426151,,midwest
jefferson city,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,43228.0,75.8,17.7,80.4,18.2,2.2,2.5,0.3,3.2,3.6,0.5169797353567133,,midwest
saint james,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
rolla,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,19943.0,73.2,13.2,87.4,5.5,3.2,7.8,0.1,3.4,3.4,0.5467582610439753,,midwest
chesterfield,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49999.0,76.0,25.7,81.0,4.0,1.2,15.7,0.1,3.7,3.5,0.4829096581931638,,midwest
hermann,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2185.0,78.9,28.7,97.8,1.9,2.2,1.1,0.4,1.8,1.4,0.4695652173913043,,midwest
bucyrus,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
labadie,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
saint peters,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
poplar bluff,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16225.0,71.2,18.1,85.4,14.6,4.2,1.4,0.2,3.1,2.8,0.4717411402157165,,midwest
phillipsburg,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
raytown,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,30012.0,75.2,18.1,61.5,36.4,3.3,1.8,0.4,6.4,7.8,0.4692123150739704,,midwest
branson,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12638.0,78.0,25.0,88.8,3.5,4.0,3.5,0.3,8.9,10.7,0.4734926412407026,,midwest
joplin,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,51762.0,73.1,17.0,89.4,5.3,7.2,2.6,0.8,5.2,6.3,0.4819751941578764,,midwest
higginsville,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4817.0,74.4,20.0,91.2,8.3,3.0,0.6,0.2,3.1,3.8,0.4936682582520241,,midwest
high ridge,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4242.0,77.2,16.7,97.2,1.0,3.5,1.8,0.1,3.0,2.9,0.4974068835454974,,midwest
alba,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,544.0,70.6,12.3,93.0,2.0,9.9,0.7,0.0,3.5,2.9,0.4779411764705882,,midwest
cassville,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3190.0,69.4,18.2,94.3,1.1,7.2,1.1,0.6,5.8,6.6,0.4946708463949843,,midwest
neosho,1,missouri,142,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,12590.0,67.3,15.8,82.0,2.1,6.6,1.1,5.0,12.9,14.7,0.4842732327243844,,midwest
berger,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,256.0,67.2,12.5,98.4,2.3,5.5,0.8,0.8,1.2,1.2,0.4453125,,midwest
ellisville,1,missouri,142,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9985.0,76.4,24.8,88.6,3.7,1.6,8.3,0.1,4.3,4.1,0.4678017025538307,,midwest
perryville,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8555.0,72.5,19.8,95.5,1.5,2.6,1.6,0.1,4.3,3.4,0.4870835768556399,,midwest
kirkwood,1,missouri,142,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,29461.0,73.0,21.4,91.5,6.9,1.5,2.7,0.1,3.3,2.8,0.4699093717117545,,midwest
park hills,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8587.0,68.5,12.3,95.8,3.0,2.8,0.7,0.2,3.0,1.8,0.4952835681844649,,midwest
excelsior springs,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10553.0,72.8,18.8,96.0,3.6,3.9,0.9,0.1,3.4,3.7,0.4828958589974415,,midwest
creve coeur,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18834.0,78.2,24.2,76.4,10.2,1.2,14.1,0.1,3.9,3.5,0.4793458638632261,,midwest
wentzville,1,missouri,142,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44372.0,65.5,11.4,91.1,7.5,2.5,2.4,0.1,3.2,3.3,0.4853285855945191,,midwest
webb city,1,missouri,142,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13031.0,69.5,14.5,91.9,3.6,6.5,2.0,0.4,5.8,6.8,0.4823114112500959,,midwest
brooklyn,27,new york,418,0,6,0,2,0,0,9,0,6,1,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
buffalo,19,new york,418,0,9,1,1,0,0,7,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,278349.0,71.8,12.8,48.3,40.2,2.0,8.4,0.2,9.0,12.8,0.4845607492751905,26404.0,northeast
new york,13,new york,418,0,2,0,8,1,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,8804190.0,76.5,14.9,41.0,25.8,2.1,17.3,0.3,24.5,28.3,0.4752905150842951,35296.0,northeast
geneva,10,new york,418,0,4,0,1,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12812.0,70.5,15.9,79.8,12.8,1.2,2.8,0.1,13.3,17.3,0.4775991258195441,,northeast
syracuse,10,new york,418,0,4,0,0,0,0,5,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,148620.0,70.0,13.0,55.6,35.4,2.9,7.9,0.2,7.9,10.5,0.4819607051540842,23887.0,northeast
long island city,7,new york,418,0,1,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
riverhead,6,new york,418,0,0,0,0,0,0,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,14993.0,75.8,21.0,62.1,13.7,3.3,2.0,0.1,33.1,37.8,0.5019675848729407,,northeast
new paltz,6,new york,418,0,2,0,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
watertown,6,new york,418,0,2,0,0,0,0,2,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,24685.0,73.3,15.5,88.3,10.1,3.2,2.8,0.3,5.2,6.9,0.4858821146445209,,northeast
canandaigua,6,new york,418,0,1,0,0,0,0,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,10576.0,79.1,24.1,94.7,3.9,2.4,1.6,0.3,3.7,3.3,0.4744704992435703,,northeast
poughkeepsie,5,new york,418,0,2,0,0,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,31577.0,74.4,16.2,45.9,42.7,2.8,2.3,0.2,17.7,22.5,0.4753143110491813,,northeast
farmingdale,5,new york,418,0,1,0,0,0,0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
freeport,5,new york,418,0,1,0,0,0,0,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
saratoga springs,5,new york,418,0,1,0,1,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,28491.0,77.7,21.1,92.3,3.9,1.3,4.2,0.2,4.3,4.9,0.4761854620757432,,northeast
johnson city,5,new york,418,0,1,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
holbrook,4,new york,418,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,26487.0,77.0,18.3,88.7,3.8,0.8,5.3,0.1,9.0,12.0,0.485936497149545,,northeast
hammondsport,4,new york,418,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
webster,4,new york,418,0,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
davenport,4,new york,418,0,2,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
bay shore,4,new york,418,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,29244.0,73.0,13.4,52.6,21.4,2.8,5.1,0.1,32.0,38.0,0.4892285597045547,,northeast
morrisville,4,new york,418,0,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,northeast
